Profile Name,Date,Data,Star
LoisE,"9 months ago | Dec 2, 2023 6:39 AM",I like my nest hub. Easy to set up and easy to use,Rated 3 out of 5 stars
drummer,"9 months ago | Dec 2, 2023 5:25 AM",Good for the most part. Some apps are not good like Netflix. You can only search using voice. You can’t even scroll on Netflix,Rated 4 out of 5 stars
TechFan,"9 months ago | Dec 2, 2023 5:19 AM",Purchased to be used as an alarm clock.  Easy setup and enjoy the connectivity it gives you.  Only problem it does not have a battery back up for power outages.,Rated 5 out of 5 stars
Kdirx,"9 months ago | Dec 2, 2023 2:16 AM",Bought this as a birthday gift for myself! I love it. Definitely a happy customer!!,Rated 5 out of 5 stars
LaurenceD,"9 months ago | Dec 1, 2023 10:14 PM",I had 2 buy to i meed to say no more!!!!!!!!!!!!!!!,Rated 5 out of 5 stars
Manxu,"9 months ago | Dec 1, 2023 9:13 PM","Are you kidding me, Google? You dont even think about keeping a camera privacy shutter? They have a digital buttom that turns off BOTH camera and mic. I’m out of words. I want to use mic to speak to the assistant but i dont want camera to be on - no body in your trillion dollar company woth 100,000 emplotees thiught about this? Jesus Christ.",Rated 1 out of 5 stars
BruceD,"9 months ago | Dec 1, 2023 8:15 PM",Overall ease of set up and use for keeping in touch with our daughter in college has been amazing.,Rated 5 out of 5 stars
InciFrank,"9 months ago | Dec 1, 2023 7:43 PM",I love it.. still learning to use it. Very smart thing.,Rated 5 out of 5 stars
Darrell,"9 months ago | Dec 1, 2023 7:17 PM","This was the second one I purchased. I added the second one to my executive desk so I can drink my morning espresso, watch YouTube, play suduku, and check the surveillance cameras all at the same time.",Rated 5 out of 5 stars
Anonymous,"9 months ago | Dec 1, 2023 7:07 PM",This item was a Black Friday item all month. Works great! Prompt shipping. Also free shipping,Rated 5 out of 5 stars
Anonymous,"9 months ago | Dec 1, 2023 6:37 PM","Love it, really very useful, sound quality is ok, try it.",Rated 5 out of 5 stars
BestBuyJon,"9 months ago | Dec 1, 2023 6:10 PM","Works as advertised, problems with mesh wi-fi like all Google nest, home, stuff....",Rated 5 out of 5 stars
Mike,"9 months ago | Dec 1, 2023 5:10 PM","Excellent choice, easy to install. Well worth the money",Rated 5 out of 5 stars
LuisJ,"9 months ago | Dec 1, 2023 4:56 PM",I set up my smart home with google products and I have to say does not disappoint. I love the easy interaction and having all devices under my control and the ability to allow others to have access to my google home.,Rated 5 out of 5 stars
LuisO,"9 months ago | Dec 1, 2023 4:50 PM",I love this product. Works perfect in my smart house. Recomendado,Rated 5 out of 5 stars
cReview01,"9 months ago | Dec 1, 2023 4:41 PM","Boasting impressive audio quality, this Smart Display stands out for its powerful speakers that deliver clear vocals and robust bass. Whether enjoying music or engaging in video calls, the exceptional speaker performance adds a significant edge to the device.",Rated 4 out of 5 stars
CarlosP,"9 months ago | Dec 1, 2023 4:31 PM","Excellent assistant we higher quality sound than expected. Works well with our other Google products and is useful for music, recipes, and checking the Nest Cam from the kitchen.",Rated 5 out of 5 stars
Anonymous,"9 months ago | Dec 1, 2023 4:31 PM","I love, very nice interface and interactive google, my cellphone and apps",Rated 5 out of 5 stars
SandraN,"9 months ago | Dec 1, 2023 4:12 PM","I upgraded my google mini home to this after 5 years and it was easily one of the best investments! We are able to do so many useful handsfree things like add to a shopping list and even started talking to our friends/family more while we cook! 

It also doubles as a smart photo album and has great speakers. Highly recommend!",Rated 5 out of 5 stars
D565,"9 months ago | Dec 1, 2023 4:06 PM",Got this to put in our kitchen. The sound is amazing. I no longer need a speaker to play music. Its the perfect little kitchen assistant.,Rated 5 out of 5 stars
Steff,"9 months ago | Dec 1, 2023 3:28 PM",Very good sound quality and user experience. A google gadget worth adding to the ecosystem.,Rated 5 out of 5 stars
Reym,"9 months ago | Dec 1, 2023 3:20 PM","Absolutely love it, pretty loud speaker on it, plus I can watch my videos.",Rated 5 out of 5 stars
Felipe,"9 months ago | Nov 30, 2023 2:02 PM",My wife loves it. The display is in the kitchen an she uses it to talk with her parents. Sound quality is good.,Rated 5 out of 5 stars
LeoB,"9 months ago | Nov 29, 2023 9:37 PM","Nice product with use friendly function 
Good visual quality",Rated 5 out of 5 stars
xMrNicholas,"9 months ago | Nov 29, 2023 9:25 PM",I love my google nest max. I upgraded from the regular size hub. The only thing with these hub devices is that sometimes when i say hey google it doesnt hear me and i have to repeat myself which is annoying. Other than that its great!,Rated 4 out of 5 stars
CheronC,"9 months ago | Nov 29, 2023 6:57 PM",This device is very amazing and a great help with scheduling and reminders im so glad i purchased this,Rated 5 out of 5 stars
JenniferB,"9 months ago | Nov 29, 2023 4:11 PM","The Google nest hub does it all. I can add pictures, play games, watch movies, and so much more.",Rated 5 out of 5 stars
Bhlewis81,"9 months ago | Nov 28, 2023 1:22 PM","Really love having this on my deak as I work from home.   Plays music, tv, and anwsers my spelling questions!",Rated 5 out of 5 stars
MayraArizpe,"9 months ago | Nov 27, 2023 10:05 PM",I love my google hub. Everyone uses it. My son uses it while washing his car outside.,Rated 5 out of 5 stars
NYARR,"9 months ago | Nov 27, 2023 11:36 AM","I bought bunch of Google Nest products for my new home, including doorbell, floodlights and GA displays.  I can view all of my cameras from them, play music on multiple displays at the same time",Rated 5 out of 5 stars
Fabiano,"9 months ago | Nov 27, 2023 8:50 AM",I love to see my pictures loaded to Google Photos.,Rated 5 out of 5 stars
ArtP,"9 months ago | Nov 26, 2023 4:42 PM",This is the best gift and gadget at our house. Diesel everything the Alexa and Apple does but much better.,Rated 5 out of 5 stars
Oz2020,"9 months ago | Nov 26, 2023 9:44 AM","Easy to set up, nice display. Video quality looks great! Good for media consumption.",Rated 5 out of 5 stars
Chris,"9 months ago | Nov 25, 2023 11:42 PM",It’s a good bang for your buck. Supper helpful with recipes and great for listening to music. Sound quality is amazing for such a small product.,Rated 5 out of 5 stars
AlbertR,"9 months ago | Nov 25, 2023 7:10 PM",The Google assistant is out dated and the software should be able to provide better results. Needs more work.,Rated 3 out of 5 stars
MariarR,"9 months ago | Nov 25, 2023 1:52 PM",Overall great device; it’s a large display & has a camera. Fairly simple to use,Rated 4 out of 5 stars
KhemrajS,"9 months ago | Nov 25, 2023 11:41 AM",Nice product. Can link all my smart devices. User friendly. Can be used as a speaker as well.,Rated 5 out of 5 stars
SK95014,"9 months ago | Nov 24, 2023 10:09 PM",Operating system is better than alexa. Google AI feature are performing better.,Rated 4 out of 5 stars
Kb23,"9 months ago | Nov 24, 2023 8:10 PM",Works great but have it shut down a few times. Needs integration with nest,Rated 4 out of 5 stars
Timm,"9 months ago | Nov 24, 2023 10:32 AM",I actually have one of these in every room in my house,Rated 5 out of 5 stars
CarlosB,"9 months ago | Nov 23, 2023 11:14 PM",I would recommend it for those for those who’s trying to build a Google ecosystem.,Rated 5 out of 5 stars
Cmiranda,"9 months ago | Nov 23, 2023 2:37 PM","Very hard to operate it does not understand all commands even if you speak very clear , display size and speakers are excellent.",Rated 3 out of 5 stars
RameshC,"9 months ago | Nov 22, 2023 10:00 PM",I had different experience from this products. Better for camera.,Rated 5 out of 5 stars
Great,"9 months ago | Nov 22, 2023 2:51 AM","This is the best hub for me because I constantly control several devices on my S23 Ultra, and that gets vexing sometimes because the phone while big for a phone, is small in comparison to the smart display. It's main focus is to control all devices in the nest home and does it very well over wifi and Bluetooth connection. 

For entertainment purposes, apps my mom and I like to use such as YouTube to watch when we're doing stuff in the kitchen or in the living room to keep us occupied are very nice. The overall look is very nice with the charcoal stand being a nice undertone to the white screen. 

Also, it operates as a mini camera as well when you want to monitor things in the house, which if you have a disabled family member or something to that effect, will help a lot. 

It's an all-you-can-do hub and I think it's a must-buy. The 7"" I believe would have been too small so go for the hub while on sale now!",Rated 5 out of 5 stars
6ix5ive,"9 months ago | Nov 21, 2023 3:08 PM",I use this every single day. Music sounds great. I do wish phone calls were louder but i havent experienced issues.,Rated 4 out of 5 stars
David,"9 months ago | Nov 21, 2023 3:23 AM","My family really loves having these. They are more than just a gimmick, seeing our wealth of photos automatically curated and displayed makes them more present in our lives. Streaming integration allows for convenient viewing of shows, recipes, and more while working in the kitchen or similar dedicated spaces. Integrations with our security cameras and baby monitor are super helpful as well. One final major factor in our decision to buy more than one was the included ability to peak in through the built in camera to stay connected when away and keep an eye on our little ones.",Rated 3 out of 5 stars
DanMC,"9 months ago | Nov 20, 2023 8:14 PM","I ordered yesterday morning  w/same day delivery, but Bestbuy emailed delivery today, it’s 6pm now, no item yet, called Bestbuy and was told will be deliver tomorrow instead, Bestbuy and Shipt are not reliable, bad to the business. Very poor service.",Rated 1 out of 5 stars
NgocB,"9 months ago | Nov 20, 2023 4:17 PM","It's really good, you can control all the gadgets in your home with just a word or look at them through the screen.",Rated 5 out of 5 stars
Glen,"9 months ago | Nov 19, 2023 1:31 PM",Works seamlessly with all the nest products. Great for watching recipes while cooking,Rated 5 out of 5 stars
Kannan,"9 months ago | Nov 19, 2023 5:28 AM","Very smooth, easy access, faster response and high quality video and audio.",Rated 5 out of 5 stars
Hines,"9 months ago | Nov 18, 2023 6:15 PM","Love the device. It is a welcome addition to our kitchen. If you use it as a security camera, there is no night vision. Hopefully in a future monitor they will add that.",Rated 5 out of 5 stars
Waime,"9 months ago | Nov 17, 2023 6:38 PM",What you'd expect from Google home pieces. We have the original hub and this is a much welcomed upgrade. Love the camera (with tracking!) and sound quality.,Rated 5 out of 5 stars
ArthurK,"9 months ago | Nov 17, 2023 5:27 PM",It's perfect! It is now my 3rd that's in my home. It works perfectly with my ADT home security system. Two thumbs up!,Rated 5 out of 5 stars
PeimanK,"9 months ago | Nov 17, 2023 5:02 PM","Perfect for my pictures. I wanted a bigger display and this is really handy. Specially at the discounted price, absolutely worth it.",Rated 5 out of 5 stars
